user_id,product_id,gender,age,occupation,city_category,stay_in_current_city_years,marital_status,product_category_1,product_category_2,product_category_3,purchase
1005406,P00139542,F,36-45,0,C,3,1,5,,,3687
1005408,P00337342,M,26-35,20,C,3,0,2,12.0,14.0,12752
1005410,P00256642,F,46-50,2,C,3,1,5,,,7027
1005412,P00338442,M,26-35,12,A,3,0,1,16.0,,11696
1005413,P00052842,M,36-45,1,B,1,0,10,15.0,,23476
1005414,P00102642,M,0-17,10,C,2,0,4,8.0,9.0,2819
1005415,P00114042,F,26-35,7,C,3,1,5,14.0,,7062
1005416,P00343942,F,26-35,5,C,3,0,7,,,20978
1005417,P00110942,M,18-25,17,C,4+,1,1,2.0,,19659
1005418,P00111142,F,26-35,0,C,1,1,1,15.0,16.0,15763
1005419,P00112142,F,18-25,12,C,3,1,1,2.0,14.0,8014
1005420,P0096342,F,0-17,19,B,4+,0,8,,,7964
1005421,P00218842,M,36-45,17,A,1,1,5,,,1976
1005422,P00117442,M,51-55,7,A,2,1,5,14.0,,5383
1005423,P00123742,F,51-55,5,C,0,1,11,,,7521
1005424,P00110842,F,36-45,2,C,2,0,1,2.0,5.0,15520
1005425,P00177342,M,18-25,4,B,1,0,8,,,7830
1005426,P00303442,M,26-35,14,C,1,0,1,8.0,14.0,15678
1005427,P00116342,M,36-45,19,B,0,0,2,,,13210
1005428,P00078142,F,26-35,6,B,4+,0,8,16.0,,9843
1005429,P00051442,F,26-35,1,B,3,0,8,17.0,,9900
1005430,P00251542,F,46-50,1,B,1,1,11,16.0,,4465
1005431,P00248942,M,55+,1,C,3,1,1,6.0,14.0,19699
1005432,P00115642,M,55+,13,C,3,1,8,14.0,,9846
1005433,P00111042,F,36-45,17,B,3,1,15,,,17158
1005434,P00188442,F,26-35,7,A,1,1,5,7.0,,7173
1005435,P00345842,M,46-50,18,C,4+,0,2,8.0,14.0,12946
1005436,P00037142,M,18-25,4,B,1,0,1,2.0,5.0,15492
1005437,P00313342,M,26-35,11,C,4+,0,5,,,5378
1005438,P00139942,M,26-35,14,C,4+,0,5,,,1868
1005441,P00116342,M,51-55,7,C,0,1,2,,,13129
1005443,P00345642,M,26-35,12,B,2,0,1,15.0,16.0,12041
1005444,P00220442,F,18-25,4,C,1,1,5,14.0,,8643
1005445,P00086442,M,26-35,0,C,1,1,8,13.0,15.0,8128
1005446,P00086842,F,51-55,1,C,1,1,14,16.0,,18488
1005447,P00265242,M,46-50,2,A,3,0,5,8.0,,8861
1005448,P00177342,M,46-50,19,A,4+,0,8,,,8036
1005449,P00245642,M,18-25,12,C,1,0,5,11.0,12.0,5198
1005450,P00195842,M,18-25,12,A,1,0,3,4.0,8.0,8226
1005451,P00086242,F,26-35,1,A,3,1,10,,,23820
1005452,P00112542,M,36-45,6,A,4+,0,1,11.0,15.0,19358
1005453,P00286642,M,18-25,4,C,1,0,11,14.0,,2995
1005454,P00115942,M,36-45,7,C,0,0,8,17.0,,5877
1005455,P00334242,F,18-25,17,C,4+,0,1,8.0,,19046
1005456,P00117442,M,36-45,1,C,4+,0,5,14.0,,8653
1005457,P00323942,M,18-25,12,A,1,1,8,15.0,,6043
1005458,P00120042,F,18-25,2,A,1,0,1,2.0,,19354
1005459,P00051942,F,0-17,10,C,0,0,5,6.0,11.0,7129
1005460,P00324942,M,18-25,4,A,4+,0,5,,,8890
1005461,P00285342,M,51-55,0,B,2,1,5,8.0,,8792
1005462,P00135342,M,26-35,17,C,3,0,5,,,6907
1005463,P00310342,M,36-45,0,B,3,1,6,8.0,,16173
1005464,P00058042,M,36-45,7,C,2,0,8,16.0,,9865
1005465,P00242142,F,26-35,0,A,0,1,5,9.0,,5421
1005466,P00112442,M,26-35,12,B,1,0,6,8.0,,20185
1005467,P00148642,M,36-45,0,C,1,0,6,10.0,13.0,16627
1005468,P00116942,M,26-35,12,A,1,0,6,10.0,16.0,20584
1005469,P00009342,M,36-45,12,C,2,0,1,16.0,,11706
1005470,P00236942,M,55+,7,C,3,0,12,,,1073
1005472,P00229842,M,36-45,1,C,0,1,5,14.0,,5149
1005473,P00286742,M,26-35,1,C,3,0,1,16.0,,11680
1005475,P00240042,M,26-35,4,A,2,0,5,,,5446
1005477,P00086442,M,36-45,1,B,1,0,8,13.0,15.0,7898
1005478,P00157642,M,36-45,7,C,1,0,1,14.0,16.0,15737
1005479,P00025942,M,36-45,1,C,4+,0,8,14.0,,10020
1005480,P00117442,F,26-35,14,B,0,1,5,14.0,,3663
1005481,P00350442,M,46-50,12,C,0,0,2,3.0,15.0,12791
1005482,P00255842,M,18-25,7,A,1,0,16,,,12855
1005483,P00033042,F,26-35,6,B,3,0,5,14.0,,6907
1005484,P00073842,M,46-50,17,C,4+,1,1,15.0,17.0,11674
1005485,P00110742,M,26-35,4,C,0,1,1,2.0,8.0,15401
1005486,P00028842,M,26-35,0,C,3,0,6,8.0,,19968
1005488,P00046742,M,26-35,15,C,1,0,1,2.0,15.0,11876
1005490,P00242742,M,46-50,17,C,3,0,1,2.0,9.0,11975
1005491,P00042342,M,18-25,7,A,1,0,8,16.0,,2266
1005492,P00140042,M,18-25,4,A,4+,1,1,16.0,,8329
1005493,P00278642,M,36-45,12,B,3,0,5,,,8800
1005494,P00117442,F,36-45,17,B,1,1,5,14.0,,8845
1005495,P00102242,F,18-25,4,B,3,1,8,12.0,,8084
1005497,P00289942,M,26-35,4,A,1,1,3,4.0,5.0,13561
1005498,P00349442,F,51-55,1,C,3,1,6,8.0,,16533
1005499,P00028842,F,26-35,19,A,1,0,6,8.0,,19998
1005500,P00108542,F,36-45,20,B,1,0,5,8.0,14.0,7149
1005501,P00043242,M,26-35,2,A,3,0,5,,,3556
1005502,P00158242,M,26-35,2,A,4+,0,6,8.0,,16512
1005503,P00002442,F,26-35,9,C,1,0,8,15.0,,4063
1005504,P00144642,M,46-50,7,B,1,1,1,15.0,16.0,8212
1005505,P00196142,F,26-35,4,B,3,1,3,4.0,5.0,10945
1005506,P00317842,F,18-25,14,A,1,0,8,,,9951
1005507,P00200842,M,46-50,7,C,1,1,8,,,5887
1005508,P00214542,M,26-35,20,C,1,0,8,,,9777
1005509,P00328942,M,26-35,0,A,1,0,5,6.0,8.0,6922
1005511,P00335242,M,46-50,1,B,1,1,5,8.0,,5257
1005512,P00110942,F,26-35,17,B,2,1,1,2.0,,19293
1005513,P00117342,M,36-45,1,C,2,1,1,8.0,13.0,19433
1005514,P00255842,F,0-17,10,C,3,0,16,,,20313
1005515,P00020542,M,18-25,4,C,1,0,18,,,3077
1005516,P00265242,F,51-55,16,C,3,1,5,8.0,,1927
1005517,P00175042,M,55+,0,C,2,1,8,,,6046
1005518,P00186642,M,51-55,17,B,3,1,2,4.0,15.0,13061
1005519,P00346042,M,36-45,15,C,3,0,6,8.0,15.0,12030
1005520,P00334242,M,46-50,1,C,0,1,1,8.0,,19523
1005522,P00024042,M,26-35,14,B,0,0,7,,,20761
1005523,P00323942,M,36-45,0,B,2,1,8,15.0,,7816
1005524,P00219742,F,0-17,10,B,1,0,6,11.0,16.0,16084
1005525,P00187342,F,0-17,10,C,3,0,4,5.0,15.0,2099
1005526,P00028842,F,36-45,2,A,0,0,6,8.0,,16128
1005527,P00082442,M,26-35,1,C,0,0,4,5.0,,1467
1005528,P00284242,M,51-55,1,C,3,1,16,,,16379
1005529,P00085242,M,18-25,6,C,4+,0,8,14.0,17.0,9835
1005530,P00036842,F,18-25,4,B,0,0,1,14.0,16.0,8249
1005531,P00057642,M,51-55,17,C,0,1,1,15.0,16.0,19023
1005532,P00334242,M,26-35,17,C,2,0,1,8.0,,15639
1005533,P00110942,F,51-55,2,A,1,1,1,2.0,,15845
1005534,P00191442,M,46-50,16,C,3,1,1,2.0,15.0,19177
1005535,P00101942,M,26-35,15,B,1,1,8,17.0,,9772
1005536,P00218042,M,26-35,16,B,2,1,5,,,7133
1005537,P00116142,F,55+,1,C,2,0,10,13.0,16.0,23899
1005538,P00200042,M,46-50,12,B,2,1,16,,,16202
1005539,P00279442,F,26-35,20,B,1,1,16,,,16628
1005540,P00285842,M,36-45,1,C,4+,1,5,,,5317
1005541,P00248942,M,55+,7,C,1,0,1,6.0,14.0,15864
1005543,P00115242,M,26-35,17,A,2,0,5,8.0,,8629
1005544,P00251842,M,26-35,15,B,4+,1,1,15.0,16.0,7975
1005545,P00121342,F,36-45,16,C,3,1,1,5.0,18.0,19472
1005546,P00152742,M,18-25,14,C,1,0,5,,,5438
1005547,P00112142,F,18-25,4,A,3,1,1,2.0,14.0,11777
1005548,P00220442,F,18-25,4,A,4+,0,5,14.0,,7156
1005549,P00310842,F,51-55,9,C,1,1,6,8.0,10.0,16564
1005550,P00313842,M,36-45,15,B,2,0,1,2.0,17.0,15261
1005551,P00124442,F,36-45,20,A,1,0,11,,,3026
1005552,P00010842,M,51-55,7,C,1,1,8,16.0,,5996
1005553,P00116342,M,36-45,3,C,3,0,2,,,9812
1005554,P00178942,M,26-35,1,B,1,0,5,8.0,,5143
1005555,P00255842,M,0-17,10,B,2,0,16,,,16463
1005556,P00046742,M,46-50,6,A,0,0,1,2.0,15.0,15348
1005557,P00059442,M,36-45,14,C,1,1,6,8.0,16.0,20322
1005558,P00178242,M,0-17,10,B,2,0,8,,,7943
1005559,P00279542,M,51-55,1,C,1,1,8,,,7927
1005560,P00112542,F,36-45,17,C,4+,1,1,11.0,15.0,15572
1005561,P00334242,F,26-35,3,C,0,1,1,8.0,,19000
1005562,P00251642,F,36-45,1,C,4+,0,1,2.0,4.0,12030
1005563,P00161942,F,26-35,7,C,3,0,5,8.0,,5315
1005564,P00189642,M,46-50,20,B,0,0,8,13.0,,7954
1005565,P00010742,M,18-25,17,C,2,0,1,8.0,17.0,8268
1005566,P00339442,M,36-45,7,C,2,0,16,,,16173
1005567,P00111842,M,51-55,3,B,0,1,8,,,10024
1005568,P00079742,M,18-25,4,C,3,0,1,2.0,15.0,19615
1005570,P00010742,M,26-35,1,B,3,0,1,8.0,17.0,19427
1005571,P00272842,F,26-35,9,C,2,0,5,14.0,,6992
1005572,P00112442,F,26-35,4,B,0,1,6,8.0,,20184
1005573,P00111542,F,36-45,1,B,1,1,2,17.0,,9849
1005574,P00124842,M,26-35,0,B,4+,0,11,,,7553
1005575,P00324942,M,36-45,7,C,2,0,5,,,6907
1005576,P00127442,M,26-35,4,C,3,0,1,2.0,15.0,19276
1005578,P00116742,F,18-25,1,C,1,1,11,,,6086
1005580,P00343042,M,46-50,7,B,4+,0,5,18.0,,8881
1005581,P00277442,M,26-35,0,A,1,1,1,6.0,15.0,19298
1005582,P00116342,M,46-50,1,C,2,1,2,,,16125
1005583,P00344042,M,55+,15,B,2,1,18,,,2395
1005584,P00288942,F,51-55,0,A,4+,0,1,2.0,5.0,15162
1005585,P00158542,M,26-35,4,A,4+,0,5,6.0,13.0,8827
1005586,P00178242,M,36-45,20,A,1,1,8,,,8089
1005587,P00240442,M,26-35,17,C,4+,1,6,16.0,,12713
1005588,P00100942,F,26-35,20,A,1,1,5,,,6870
1005589,P00212942,F,26-35,0,A,0,1,5,,,8821
1005590,P00058042,F,46-50,12,A,3,1,8,16.0,,6092
1005591,P00278642,M,18-25,0,B,4+,0,5,,,8596
1005592,P00148342,M,26-35,1,A,4+,1,5,,,5161
1005593,P00147942,M,51-55,16,A,1,1,1,16.0,,19375
1005594,P00248142,F,46-50,0,B,1,1,5,,,1994
1005595,P00204342,M,26-35,20,B,1,0,15,16.0,,21259
1005596,P00245642,M,36-45,12,B,1,0,5,11.0,12.0,8667
1005597,P00116742,F,18-25,4,A,2,0,11,,,7414
1005598,P00181542,M,18-25,4,C,1,0,11,16.0,,6014
1005599,P00333042,M,36-45,7,A,1,0,5,8.0,,5367
1005600,P00031042,F,46-50,0,C,1,0,8,,,9862
1005602,P00121642,M,36-45,0,B,1,0,5,14.0,,8885
1005604,P00015042,M,36-45,15,C,3,0,8,17.0,,9926
1005605,P00304242,F,18-25,2,A,0,0,1,6.0,,15752
1005606,P00332142,F,26-35,14,C,1,0,8,14.0,,9744
1005607,P00263442,M,18-25,4,C,2,0,16,,,12483
1005609,P00028842,F,51-55,1,C,1,0,6,8.0,,19985
1005610,P00059442,F,26-35,1,C,3,0,6,8.0,16.0,20136
1005611,P00070042,F,36-45,7,C,1,0,1,2.0,16.0,15850
1005612,P00128242,F,26-35,1,A,2,0,5,12.0,14.0,7114
1005613,P00250842,F,36-45,0,C,3,1,8,,,8111
1005615,P00059442,M,36-45,7,C,4+,0,6,8.0,16.0,12695
1005616,P00244042,M,46-50,1,C,3,0,1,2.0,15.0,11915
1005617,P00336942,M,26-35,14,C,0,0,5,,,2049
1005618,P00178942,F,18-25,4,B,3,0,5,8.0,,6977
1005619,P00086042,F,18-25,4,C,0,0,8,14.0,17.0,8055
1005620,P00348842,M,36-45,14,C,2,1,1,6.0,,15336
1005621,P00182442,M,26-35,7,A,1,0,5,11.0,,5406
1005622,P00339842,M,36-45,15,C,3,1,1,14.0,15.0,7826
1005623,P00183742,M,26-35,11,B,2,1,4,5.0,18.0,2135
1005624,P00025442,M,26-35,7,C,1,0,1,2.0,9.0,19324
1005625,P00184342,M,26-35,1,C,3,1,8,,,8066
1005626,P00340342,M,55+,16,B,3,0,1,8.0,17.0,15809
1005627,P00321742,M,26-35,0,A,4+,1,5,8.0,17.0,7169
1005628,P00184942,M,18-25,4,B,1,0,1,8.0,17.0,11567
1005629,P00110542,M,26-35,14,C,1,0,8,,,9798
1005630,P00102342,M,36-45,17,B,1,0,8,14.0,17.0,7954
1005631,P00118942,M,36-45,12,C,3,0,8,,,8011
1005632,P00305142,F,18-25,4,C,2,0,1,,,15752
1005633,P00117942,M,51-55,1,C,1,1,5,15.0,,6974
1005634,P00025042,M,26-35,14,A,3,1,5,15.0,,5264
1005635,P00300542,F,36-45,9,B,3,1,8,,,5914
1005636,P00057642,M,26-35,7,A,0,1,1,15.0,16.0,15638
1005637,P00117942,M,0-17,10,C,2,0,5,15.0,,7177
1005638,P00158242,M,18-25,1,C,0,0,6,8.0,,15995
1005639,P00020842,F,18-25,4,C,2,0,8,,,8126
1005640,P00278642,M,36-45,17,C,0,0,5,,,7029
1005641,P00216742,F,26-35,17,C,2,1,5,,,3614
1005642,P00036542,M,0-17,10,C,3,0,4,5.0,,1463
1005643,P00112542,F,36-45,1,A,3,1,1,11.0,15.0,15334
1005644,P00213242,F,18-25,4,C,1,0,5,8.0,,6942
1005645,P00297442,M,26-35,2,B,3,0,2,15.0,,10052
1005646,P00086042,M,18-25,4,C,2,0,8,14.0,17.0,6023
1005647,P00323942,M,18-25,1,C,2,0,8,15.0,,8016
1005648,P00057642,M,26-35,17,C,1,0,1,15.0,16.0,15580
1005649,P00051442,F,18-25,4,B,1,0,8,17.0,,7802
1005650,P00277642,F,36-45,12,B,2,1,2,3.0,10.0,12840
1005651,P0099442,F,26-35,6,B,4+,1,6,8.0,,16120
1005652,P00010842,M,18-25,0,B,1,0,8,16.0,,6031
1005653,P00110842,M,51-55,1,B,1,0,1,2.0,5.0,15345
1005654,P00221542,M,26-35,4,A,3,1,5,15.0,,6927
1005655,P00025942,F,26-35,6,C,0,0,8,14.0,,9911
1005657,P00122442,M,51-55,14,A,1,0,1,11.0,15.0,15711
1005658,P00080342,M,55+,0,B,3,1,1,6.0,8.0,18971
1005659,P00286742,M,26-35,0,C,3,1,1,16.0,,15801
1005660,P00255842,M,26-35,2,C,3,1,16,,,16720
1005661,P00110942,F,26-35,15,C,1,1,1,2.0,,19147
1005662,P00250942,M,0-17,10,C,2,0,11,16.0,,7620
1005663,P00221042,F,36-45,20,B,4+,0,1,17.0,,11988
1005664,P00112642,M,18-25,4,C,4+,0,1,2.0,5.0,18973
1005665,P00058042,M,18-25,4,C,2,1,8,16.0,,9781
1005667,P00058042,M,36-45,7,B,1,1,8,16.0,,9792
1005668,P00121642,F,26-35,3,C,0,0,5,14.0,,5367
1005669,P00110042,M,55+,1,B,2,0,5,14.0,,5343
1005670,P00040742,M,18-25,4,B,4+,0,1,5.0,,11671
1005671,P00288342,M,26-35,1,C,4+,0,8,,,8123
1005672,P00291042,F,26-35,4,C,4+,1,8,,,5978
1005673,P00121642,F,36-45,1,B,2,0,5,14.0,,7022
1005674,P00002142,M,36-45,7,B,3,0,1,5.0,8.0,19066
1005675,P00153642,M,36-45,14,A,2,0,8,,,7761
1005676,P00000142,M,26-35,20,C,0,0,3,4.0,5.0,13316
1005677,P00195242,M,26-35,1,A,3,0,8,,,9877
1005678,P00052842,M,36-45,17,A,0,1,10,15.0,,23362
1005679,P00184042,M,36-45,2,C,4+,1,1,8.0,,19663
1005680,P00294042,M,51-55,20,A,4+,1,8,14.0,,6083
1005682,P00080342,M,18-25,0,B,2,0,1,6.0,8.0,19251
1005683,P00085442,F,18-25,9,B,0,1,12,14.0,,1715
1005684,P00111142,M,18-25,16,A,1,0,1,15.0,16.0,19546
1005685,P00220342,M,26-35,17,A,0,1,5,,,6856
1005686,P00338942,M,55+,16,A,1,1,1,8.0,17.0,4270
1005687,P00307542,F,0-17,0,B,3,0,1,15.0,,15857
1005688,P00059442,F,18-25,4,B,1,0,6,8.0,16.0,20359
1005689,P00312742,M,26-35,0,B,3,0,15,,,8682
1005690,P00058042,M,18-25,4,B,3,0,8,16.0,,9965
1005691,P00270942,M,36-45,14,C,1,0,1,2.0,15.0,15538
1005692,P00200842,F,26-35,7,C,1,0,8,,,6069
1005693,P00119342,F,26-35,4,B,1,0,10,13.0,,23938
1005694,P00230942,F,26-35,12,C,1,0,5,14.0,,8703
1005695,P00114942,F,36-45,3,C,1,0,1,15.0,16.0,8304
1005696,P00157542,F,26-35,14,C,1,1,8,14.0,,8007
1005697,P00053942,M,26-35,0,B,1,0,1,2.0,5.0,15732
1005698,P00112142,M,36-45,14,B,3,0,1,2.0,14.0,15865
1005699,P00057642,M,36-45,15,B,4+,1,1,15.0,16.0,15695
1005700,P00265242,F,18-25,14,C,1,0,5,8.0,,6962
1005701,P00059442,M,26-35,7,C,4+,0,6,8.0,16.0,15944
1005702,P00278942,M,18-25,0,B,4+,0,1,2.0,3.0,15548
1005703,P00160042,M,55+,1,C,2,1,1,13.0,16.0,15585
1005704,P00278442,F,18-25,4,B,3,0,11,,,1713
1005705,P00154442,F,18-25,4,B,4+,0,8,14.0,,7800
1005708,P00310842,M,36-45,1,B,4+,0,6,8.0,10.0,12001
1005709,P00120042,M,18-25,4,B,4+,0,1,2.0,,19544
1005710,P00305042,M,26-35,15,B,1,1,11,13.0,16.0,3016
1005711,P00156742,M,26-35,7,C,4+,0,5,6.0,8.0,1715
1005712,P00025442,M,36-45,1,B,2,0,1,2.0,9.0,19686
1005714,P00345642,M,36-45,2,B,1,0,1,15.0,16.0,11641
1005716,P00250242,M,0-17,10,C,4+,0,5,,,8724
1005717,P00034742,M,26-35,0,B,3,1,5,14.0,17.0,6873
1005718,P00182042,F,36-45,14,C,4+,1,11,,,1612
1005719,P00111142,M,55+,7,C,3,1,1,15.0,16.0,19483
1005720,P00111242,M,26-35,0,A,0,0,1,18.0,,15183
1005721,P00085942,M,46-50,11,B,2,0,2,4.0,8.0,16138
1005722,P00323042,M,26-35,20,A,2,1,5,,,8884
1005724,P00278242,M,26-35,15,B,2,1,1,,,11533
1005725,P00307542,M,18-25,2,C,0,0,1,15.0,,15514
1005726,P00297742,M,26-35,1,C,0,0,8,17.0,,7802
1005727,P00334242,M,26-35,4,C,0,0,1,8.0,,19393
1005728,P00119642,F,36-45,20,C,3,0,1,2.0,8.0,15775
1005729,P00180342,M,18-25,10,C,1,0,11,,,7380
1005730,P00223242,M,18-25,0,A,3,0,5,14.0,,5283
1005731,P00318742,F,26-35,11,B,2,1,1,8.0,,15167
1005732,P00117442,F,26-35,11,C,4+,1,5,14.0,,3618
1005733,P00288942,M,26-35,4,B,2,0,1,2.0,5.0,19030
1005734,P00112442,F,26-35,14,B,4+,1,6,8.0,,16570
1005736,P00025442,M,26-35,1,A,3,1,1,2.0,9.0,19624
1005737,P00196742,M,46-50,15,C,2,0,8,,,4081
1005738,P00058042,M,26-35,12,A,1,1,8,16.0,,6051
1005739,P00101742,M,26-35,7,C,2,0,12,14.0,,1026
1005740,P00303042,M,26-35,1,B,1,0,5,,,5258
1005741,P00112142,M,51-55,13,B,0,1,1,2.0,14.0,11487
1005743,P00110942,F,36-45,0,C,1,0,1,2.0,,15555
1005744,P00223142,F,26-35,4,A,2,0,5,,,5270
1005745,P00034742,F,18-25,4,B,1,1,5,14.0,17.0,7008
1005746,P00110842,M,18-25,15,B,2,0,1,2.0,5.0,15553
1005747,P00110942,M,26-35,0,B,4+,1,1,2.0,,19651
1005748,P00179442,M,26-35,0,C,3,0,11,,,3151
1005749,P00177642,M,26-35,2,A,0,1,8,,,8007
1005750,P00112342,M,18-25,1,A,1,0,13,16.0,,562
1005751,P00251242,F,0-17,0,C,0,0,5,11.0,,5365
1005752,P00110542,F,55+,0,B,3,1,8,,,10078
1005753,P00255942,M,18-25,17,C,0,0,1,16.0,,11709
1005754,P00277642,F,18-25,1,A,2,0,2,3.0,10.0,10049
1005755,P00177342,F,36-45,2,B,1,0,8,,,7985
1005756,P00111842,F,0-17,10,C,1,0,8,,,9827
1005757,P00323542,M,0-17,10,C,2,0,8,18.0,,9789
1005758,P00080342,F,51-55,1,C,2,0,1,6.0,8.0,15206
1005759,P00243942,F,26-35,1,A,2,0,1,2.0,15.0,15803
1005760,P00145042,M,18-25,12,C,3,0,1,2.0,5.0,15284
1005761,P00365242,M,26-35,20,B,1,1,5,8.0,,7021
1005762,P00196542,F,36-45,6,A,2,1,5,8.0,14.0,5212
1005763,P00121342,F,26-35,1,A,1,1,1,5.0,18.0,19354
1005765,P00111142,M,26-35,11,B,2,1,1,15.0,16.0,15521
1005766,P00253442,M,55+,14,C,0,1,5,8.0,,5438
1005767,P00028842,M,26-35,2,B,0,0,6,8.0,,20192
1005768,P00178342,F,0-17,7,C,3,0,8,,,6154
1005769,P00106042,M,46-50,14,B,1,1,5,,,6993
1005770,P00051442,M,26-35,0,C,3,1,8,17.0,,8072
1005771,P00254242,M,26-35,7,A,1,0,5,11.0,12.0,5255
1005773,P00265242,M,26-35,6,C,3,0,5,8.0,,8689
1005774,P00321042,M,18-25,4,A,2,1,1,17.0,,12048
1005775,P00287342,M,26-35,11,A,4+,0,5,,,8595
1005776,P00197042,M,18-25,12,B,3,1,5,,,7125
1005777,P00323542,M,0-17,0,C,4+,0,8,18.0,,9901
1005778,P00112142,M,36-45,12,C,1,0,1,2.0,14.0,19166
1005779,P00025442,M,26-35,5,A,1,0,1,2.0,9.0,19189
1005780,P00028542,M,18-25,17,B,1,0,6,8.0,14.0,20479
1005782,P00046742,F,36-45,0,C,4+,0,1,2.0,15.0,15783
1005783,P00060442,F,46-50,1,C,3,1,5,14.0,,5221
1005785,P00317842,F,26-35,7,B,2,1,8,,,8096
1005786,P00318742,M,26-35,6,B,1,1,1,8.0,,15220
1005787,P00080342,M,26-35,20,B,0,0,1,6.0,8.0,19107
1005788,P00112142,M,26-35,0,A,4+,0,1,2.0,14.0,19298
1005789,P00313242,M,26-35,17,A,1,0,8,,,5975
1005790,P0097242,F,36-45,0,B,2,1,1,16.0,,15264
1005792,P00112142,M,26-35,17,B,1,1,1,2.0,14.0,11375
1005793,P00221442,M,26-35,2,C,1,1,1,2.0,5.0,7598
1005794,P00263542,M,36-45,17,A,1,0,16,,,20874
1005795,P00336942,M,26-35,1,A,1,1,5,,,1815
1005796,P00315742,F,26-35,7,B,2,0,5,,,7180
1005797,P00105142,M,26-35,7,A,4+,1,1,2.0,15.0,15547
1005798,P00178042,M,36-45,0,C,2,1,8,14.0,,5881
1005801,P00177742,M,26-35,16,B,3,0,8,,,7773
1005802,P00304342,F,26-35,0,A,4+,0,1,5.0,6.0,15416
1005803,P00025442,M,0-17,10,C,1,0,1,2.0,9.0,19083
1005804,P00034742,F,36-45,7,B,1,0,5,14.0,17.0,5188
1005805,P00068542,F,26-35,0,B,1,1,8,,,4222
1005806,P00115642,F,51-55,1,B,2,0,8,14.0,,7821
1005807,P00114042,M,36-45,7,C,3,1,5,14.0,,5463
1005808,P00120242,F,26-35,7,C,2,1,8,,,9979
1005809,P00058042,M,26-35,7,C,4+,0,8,16.0,,7962
1005810,P00059442,M,51-55,16,C,4+,1,6,8.0,16.0,20134
1005811,P00089142,M,18-25,4,B,3,0,5,,,8715
1005812,P00057642,F,26-35,7,A,1,1,1,15.0,16.0,19364
1005813,P00216342,M,26-35,7,A,1,1,3,4.0,5.0,11004
1005815,P00131342,M,26-35,20,B,1,0,5,,,7122
1005816,P00268342,M,26-35,0,C,4+,1,5,,,8878
1005817,P00288642,M,26-35,17,C,4+,1,16,,,20400
1005818,P00158342,M,26-35,4,C,0,0,8,,,7998
1005819,P00044442,M,51-55,6,C,1,1,1,16.0,,15864
1005822,P00257542,F,36-45,4,C,1,0,5,,,5422
1005823,P00157542,M,26-35,12,B,1,0,8,14.0,,7913
1005824,P00052842,M,18-25,12,B,1,0,10,15.0,,14128
1005825,P00216342,F,26-35,4,B,2,1,3,4.0,5.0,13576
1005826,P00057642,M,18-25,4,A,2,1,1,15.0,16.0,12019
1005827,P00288342,M,26-35,2,B,2,0,8,,,7870
1005829,P00178942,F,26-35,4,C,1,0,5,8.0,,6977
1005830,P00337542,F,18-25,4,C,0,0,5,14.0,,7079
1005831,P00224142,M,26-35,1,A,2,1,8,,,7998
1005832,P00330442,F,26-35,0,C,4+,0,5,14.0,,6881
1005833,P00252142,F,36-45,0,C,3,1,8,,,5944
1005834,P00189042,M,55+,16,C,4+,0,8,,,7791
1005835,P00288642,F,36-45,0,A,3,0,16,,,12526
1005836,P00067842,M,26-35,0,C,1,0,6,10.0,16.0,16102
1005837,P00032442,M,26-35,7,B,0,1,5,,,8890
1005838,P0097742,F,46-50,7,B,0,1,8,,,9730
1005840,P00332942,F,0-17,0,C,1,0,5,8.0,,8857
1005841,P00329642,F,36-45,7,A,4+,1,8,14.0,,4009
1005842,P00113142,M,26-35,4,B,0,0,1,5.0,12.0,11476
1005843,P00250842,M,36-45,1,C,2,0,8,,,2102
1005844,P00220342,F,0-17,10,C,1,0,5,,,8775
1005846,P00250242,M,46-50,16,C,1,1,5,,,1814
1005847,P00129642,F,18-25,4,B,2,0,5,,,7040
1005848,P00110942,M,51-55,20,A,0,1,1,2.0,,15849
1005849,P00278642,M,36-45,17,B,3,0,5,,,8681
1005850,P00115642,F,26-35,7,C,1,0,8,14.0,,4197
1005851,P00328842,F,18-25,20,A,0,1,5,,,7119
1005852,P00003942,F,26-35,1,A,0,1,5,14.0,,5212
1005853,P00111042,M,51-55,19,C,1,1,15,,,21401
1005854,P00145042,M,46-50,7,B,0,1,1,2.0,5.0,15281
1005855,P00051842,M,51-55,7,C,3,0,4,8.0,,2832
1005856,P00036842,F,26-35,7,B,3,1,1,14.0,16.0,19256
1005857,P00111842,F,46-50,2,B,2,0,8,,,8090
1005858,P00086842,M,26-35,4,B,1,0,14,16.0,,18495
1005859,P00043542,M,26-35,7,C,1,1,8,,,9752
1005860,P00190042,F,26-35,4,C,1,0,3,4.0,5.0,13524
1005861,P00114942,F,51-55,1,B,1,1,1,15.0,16.0,8283
1005862,P00233442,F,26-35,9,C,0,1,1,2.0,15.0,19037
1005863,P00088242,F,26-35,14,C,4+,0,6,10.0,13.0,12271
1005865,P00003242,M,26-35,17,C,4+,0,8,15.0,,6043
1005866,P00121642,F,26-35,6,C,3,0,5,14.0,,7185
1005867,P00331242,F,46-50,3,C,1,1,12,17.0,,1768
1005868,P00121342,M,36-45,14,B,3,0,1,5.0,18.0,19089
1005869,P00000142,F,26-35,7,C,4+,1,3,4.0,5.0,8243
